date_time,ticker,vlr
2022-08-14 23:24:56.469554,BTC-USD,24741.46484375
2022-08-14 23:24:56.469554,ETH-USD,1976.650146484375
2022-08-14 23:24:56.469554,DOGE-USD,0.08012450486421585
2022-08-14 23:24:56.469554,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:24:56.469554,BRL=X,5.071300029754639
2022-08-14 23:24:56.469554,EURBRL=X,5.2027997970581055
2022-08-14 23:24:56.469554,EUR=X,0.975600004196167
2022-08-14 23:25:00.004940,BTC-USD,24741.46484375
2022-08-14 23:25:00.004940,ETH-USD,1976.650146484375
2022-08-14 23:25:00.004940,DOGE-USD,0.08012450486421585
2022-08-14 23:25:00.004940,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:00.004940,BRL=X,5.071300029754639
2022-08-14 23:25:00.004940,EURBRL=X,5.2027997970581055
2022-08-14 23:25:00.004940,EUR=X,0.975600004196167
2022-08-14 23:25:03.278396,BTC-USD,24741.46484375
2022-08-14 23:25:03.278396,ETH-USD,1976.650146484375
2022-08-14 23:25:03.278396,DOGE-USD,0.08012450486421585
2022-08-14 23:25:03.278396,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:03.278396,BRL=X,5.071300029754639
2022-08-14 23:25:03.278396,EURBRL=X,5.2027997970581055
2022-08-14 23:25:03.278396,EUR=X,0.975600004196167
2022-08-14 23:25:06.459101,BTC-USD,24741.46484375
2022-08-14 23:25:06.459101,ETH-USD,1976.650146484375
2022-08-14 23:25:06.459101,DOGE-USD,0.08012450486421585
2022-08-14 23:25:06.459101,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:06.459101,BRL=X,5.071300029754639
2022-08-14 23:25:06.459101,EURBRL=X,5.2027997970581055
2022-08-14 23:25:06.459101,EUR=X,0.975600004196167
2022-08-14 23:25:08.802519,BTC-USD,24741.46484375
2022-08-14 23:25:08.802519,ETH-USD,1976.650146484375
2022-08-14 23:25:08.802519,DOGE-USD,0.08012450486421585
2022-08-14 23:25:08.802519,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:08.802519,BRL=X,5.071300029754639
2022-08-14 23:25:08.802519,EURBRL=X,5.2027997970581055
2022-08-14 23:25:08.802519,EUR=X,0.975600004196167
2022-08-14 23:25:11.722763,BTC-USD,24741.46484375
2022-08-14 23:25:11.722763,ETH-USD,1976.650146484375
2022-08-14 23:25:11.722763,DOGE-USD,0.08012450486421585
2022-08-14 23:25:11.722763,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:11.722763,BRL=X,5.071300029754639
2022-08-14 23:25:11.722763,EURBRL=X,5.2027997970581055
2022-08-14 23:25:11.722763,EUR=X,0.975600004196167
2022-08-14 23:25:14.881701,BTC-USD,24741.46484375
2022-08-14 23:25:14.881701,ETH-USD,1976.650146484375
2022-08-14 23:25:14.881701,DOGE-USD,0.08012450486421585
2022-08-14 23:25:14.881701,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:14.881701,BRL=X,5.071300029754639
2022-08-14 23:25:14.881701,EURBRL=X,5.2027997970581055
2022-08-14 23:25:14.881701,EUR=X,0.975600004196167
2022-08-14 23:25:17.525923,BTC-USD,24741.46484375
2022-08-14 23:25:17.525923,ETH-USD,1976.650146484375
2022-08-14 23:25:17.525923,DOGE-USD,0.08012450486421585
2022-08-14 23:25:17.525923,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:17.525923,BRL=X,5.071300029754639
2022-08-14 23:25:17.525923,EURBRL=X,5.2027997970581055
2022-08-14 23:25:17.525923,EUR=X,0.975600004196167
2022-08-14 23:25:19.789973,BTC-USD,24741.46484375
2022-08-14 23:25:19.789973,ETH-USD,1976.650146484375
2022-08-14 23:25:19.789973,DOGE-USD,0.08012450486421585
2022-08-14 23:25:19.789973,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:19.789973,BRL=X,5.071300029754639
2022-08-14 23:25:19.789973,EURBRL=X,5.2027997970581055
2022-08-14 23:25:19.789973,EUR=X,0.975600004196167
2022-08-14 23:25:22.810215,BTC-USD,24741.46484375
2022-08-14 23:25:22.810215,ETH-USD,1976.650146484375
2022-08-14 23:25:22.810215,DOGE-USD,0.08012450486421585
2022-08-14 23:25:22.810215,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:22.810215,BRL=X,5.071300029754639
2022-08-14 23:25:22.810215,EURBRL=X,5.2027997970581055
2022-08-14 23:25:22.810215,EUR=X,0.975600004196167
2022-08-14 23:25:25.638135,BTC-USD,24741.46484375
2022-08-14 23:25:25.638135,ETH-USD,1976.650146484375
2022-08-14 23:25:25.638135,DOGE-USD,0.08012450486421585
2022-08-14 23:25:25.638135,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:25.638135,BRL=X,5.071300029754639
2022-08-14 23:25:25.638135,EURBRL=X,5.2027997970581055
2022-08-14 23:25:25.638135,EUR=X,0.975600004196167
2022-08-14 23:25:27.981375,BTC-USD,24741.46484375
2022-08-14 23:25:27.981375,ETH-USD,1976.650146484375
2022-08-14 23:25:27.981375,DOGE-USD,0.08012450486421585
2022-08-14 23:25:27.981375,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:27.981375,BRL=X,5.071300029754639
2022-08-14 23:25:27.981375,EURBRL=X,5.2027997970581055
2022-08-14 23:25:27.981375,EUR=X,0.9754999876022339
2022-08-14 23:25:30.811013,BTC-USD,24741.46484375
2022-08-14 23:25:30.811013,ETH-USD,1976.650146484375
2022-08-14 23:25:30.811013,DOGE-USD,0.08012450486421585
2022-08-14 23:25:30.811013,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:30.811013,BRL=X,5.071300029754639
2022-08-14 23:25:30.811013,EURBRL=X,5.2027997970581055
2022-08-14 23:25:30.811013,EUR=X,0.9754999876022339
2022-08-14 23:25:33.346047,BTC-USD,24741.46484375
2022-08-14 23:25:33.346047,ETH-USD,1976.650146484375
2022-08-14 23:25:33.346047,DOGE-USD,0.08012450486421585
2022-08-14 23:25:33.346047,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:33.346047,BRL=X,5.071300029754639
2022-08-14 23:25:33.346047,EURBRL=X,5.2027997970581055
2022-08-14 23:25:33.346047,EUR=X,0.9754999876022339
2022-08-14 23:25:36.298048,BTC-USD,24741.46484375
2022-08-14 23:25:36.298048,ETH-USD,1976.650146484375
2022-08-14 23:25:36.298048,DOGE-USD,0.08012450486421585
2022-08-14 23:25:36.298048,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:36.298048,BRL=X,5.071300029754639
2022-08-14 23:25:36.298048,EURBRL=X,5.2027997970581055
2022-08-14 23:25:36.298048,EUR=X,0.9754999876022339
2022-08-14 23:25:38.641650,BTC-USD,24741.46484375
2022-08-14 23:25:38.641650,ETH-USD,1976.650146484375
2022-08-14 23:25:38.641650,DOGE-USD,0.08012450486421585
2022-08-14 23:25:38.641650,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:38.641650,BRL=X,5.071300029754639
2022-08-14 23:25:38.641650,EURBRL=X,5.2027997970581055
2022-08-14 23:25:38.641650,EUR=X,0.9754999876022339
2022-08-14 23:25:41.910631,BTC-USD,24741.46484375
2022-08-14 23:25:41.910631,ETH-USD,1976.650146484375
2022-08-14 23:25:41.910631,DOGE-USD,0.08012450486421585
2022-08-14 23:25:41.910631,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:41.910631,BRL=X,5.071300029754639
2022-08-14 23:25:41.910631,EURBRL=X,5.2027997970581055
2022-08-14 23:25:41.910631,EUR=X,0.9754999876022339
2022-08-14 23:25:45.318295,BTC-USD,24741.46484375
2022-08-14 23:25:45.318295,ETH-USD,1976.650146484375
2022-08-14 23:25:45.318295,DOGE-USD,0.08012450486421585
2022-08-14 23:25:45.318295,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:45.318295,BRL=X,5.071300029754639
2022-08-14 23:25:45.318295,EURBRL=X,5.2027997970581055
2022-08-14 23:25:45.318295,EUR=X,0.9754999876022339
2022-08-14 23:25:48.014442,BTC-USD,24741.46484375
2022-08-14 23:25:48.014442,ETH-USD,1976.650146484375
2022-08-14 23:25:48.014442,DOGE-USD,0.08012450486421585
2022-08-14 23:25:48.014442,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:48.014442,BRL=X,5.071300029754639
2022-08-14 23:25:48.014442,EURBRL=X,5.2027997970581055
2022-08-14 23:25:48.014442,EUR=X,0.9754999876022339
2022-08-14 23:25:51.309652,BTC-USD,24743.900390625
2022-08-14 23:25:51.309652,ETH-USD,1976.8114013671875
2022-08-14 23:25:51.309652,DOGE-USD,0.0801352858543396
2022-08-14 23:25:51.309652,SHIB-USD,1.7025591660058126e-05
2022-08-14 23:25:51.309652,BRL=X,5.071300029754639
2022-08-14 23:25:51.309652,EURBRL=X,5.2027997970581055
2022-08-14 23:25:51.309652,EUR=X,0.9754999876022339
2022-08-14 23:25:54.334598,BTC-USD,24743.900390625
2022-08-14 23:25:54.334598,ETH-USD,1976.650146484375
2022-08-14 23:25:54.334598,DOGE-USD,0.0801352858543396
2022-08-14 23:25:54.334598,SHIB-USD,1.703491943771951e-05
2022-08-14 23:25:54.334598,BRL=X,5.071300029754639
2022-08-14 23:25:54.334598,EURBRL=X,5.2027997970581055
2022-08-14 23:25:54.334598,EUR=X,0.9754999876022339
2022-08-14 23:25:57.234033,BTC-USD,24743.900390625
2022-08-14 23:25:57.234033,ETH-USD,1976.8114013671875
2022-08-14 23:25:57.234033,DOGE-USD,0.08012450486421585
2022-08-14 23:25:57.234033,SHIB-USD,1.703491943771951e-05
2022-08-14 23:25:57.234033,BRL=X,5.071300029754639
2022-08-14 23:25:57.234033,EURBRL=X,5.2027997970581055
2022-08-14 23:25:57.234033,EUR=X,0.9754999876022339
2022-08-14 23:26:00.739195,BTC-USD,24743.900390625
2022-08-14 23:26:00.739195,ETH-USD,1976.8114013671875
2022-08-14 23:26:00.739195,DOGE-USD,0.0801352858543396
2022-08-14 23:26:00.739195,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:00.739195,BRL=X,5.071300029754639
2022-08-14 23:26:00.739195,EURBRL=X,5.2027997970581055
2022-08-14 23:26:00.739195,EUR=X,0.9754999876022339
2022-08-14 23:26:03.452215,BTC-USD,24743.900390625
2022-08-14 23:26:03.452215,ETH-USD,1976.8114013671875
2022-08-14 23:26:03.452215,DOGE-USD,0.0801352858543396
2022-08-14 23:26:03.452215,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:03.452215,BRL=X,5.071300029754639
2022-08-14 23:26:03.452215,EURBRL=X,5.2027997970581055
2022-08-14 23:26:03.452215,EUR=X,0.9754999876022339
2022-08-14 23:26:06.874382,BTC-USD,24743.900390625
2022-08-14 23:26:06.874382,ETH-USD,1976.8114013671875
2022-08-14 23:26:06.874382,DOGE-USD,0.0801352858543396
2022-08-14 23:26:06.874382,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:06.874382,BRL=X,5.071300029754639
2022-08-14 23:26:06.874382,EURBRL=X,5.2027997970581055
2022-08-14 23:26:06.874382,EUR=X,0.9754999876022339
2022-08-14 23:26:09.401179,BTC-USD,24743.900390625
2022-08-14 23:26:09.401179,ETH-USD,1976.8114013671875
2022-08-14 23:26:09.401179,DOGE-USD,0.0801352858543396
2022-08-14 23:26:09.401179,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:09.401179,BRL=X,5.071300029754639
2022-08-14 23:26:09.401179,EURBRL=X,5.2027997970581055
2022-08-14 23:26:09.401179,EUR=X,0.9754999876022339
2022-08-14 23:26:12.890348,BTC-USD,24743.900390625
2022-08-14 23:26:12.890348,ETH-USD,1976.8114013671875
2022-08-14 23:26:12.890348,DOGE-USD,0.0801352858543396
2022-08-14 23:26:12.890348,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:12.890348,BRL=X,5.071300029754639
2022-08-14 23:26:12.890348,EURBRL=X,5.2027997970581055
2022-08-14 23:26:12.890348,EUR=X,0.9754999876022339
2022-08-14 23:26:15.393316,BTC-USD,24743.900390625
2022-08-14 23:26:15.393316,ETH-USD,1976.8114013671875
2022-08-14 23:26:15.393316,DOGE-USD,0.0801352858543396
2022-08-14 23:26:15.393316,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:15.393316,BRL=X,5.071300029754639
2022-08-14 23:26:15.393316,EURBRL=X,5.2027997970581055
2022-08-14 23:26:15.393316,EUR=X,0.9754999876022339
2022-08-14 23:26:18.070375,BTC-USD,24743.900390625
2022-08-14 23:26:18.070375,ETH-USD,1976.8114013671875
2022-08-14 23:26:18.070375,DOGE-USD,0.0801352858543396
2022-08-14 23:26:18.070375,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:18.070375,BRL=X,5.071300029754639
2022-08-14 23:26:18.070375,EURBRL=X,5.2027997970581055
2022-08-14 23:26:18.070375,EUR=X,0.9754999876022339
2022-08-14 23:26:21.564024,BTC-USD,24743.900390625
2022-08-14 23:26:21.564024,ETH-USD,1976.8114013671875
2022-08-14 23:26:21.564024,DOGE-USD,0.0801352858543396
2022-08-14 23:26:21.564024,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:21.564024,BRL=X,5.071300029754639
2022-08-14 23:26:21.564024,EURBRL=X,5.2027997970581055
2022-08-14 23:26:21.564024,EUR=X,0.9754999876022339
2022-08-14 23:26:24.426452,BTC-USD,24743.900390625
2022-08-14 23:26:24.426452,ETH-USD,1976.8114013671875
2022-08-14 23:26:24.426452,DOGE-USD,0.0801352858543396
2022-08-14 23:26:24.426452,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:24.426452,BRL=X,5.071300029754639
2022-08-14 23:26:24.426452,EURBRL=X,5.2027997970581055
2022-08-14 23:26:24.426452,EUR=X,0.9754999876022339
2022-08-14 23:26:27.553308,BTC-USD,24743.900390625
2022-08-14 23:26:27.553308,ETH-USD,1976.8114013671875
2022-08-14 23:26:27.553308,DOGE-USD,0.0801352858543396
2022-08-14 23:26:27.553308,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:27.553308,BRL=X,5.071300029754639
2022-08-14 23:26:27.553308,EURBRL=X,5.2027997970581055
2022-08-14 23:26:27.553308,EUR=X,0.9754999876022339
2022-08-14 23:26:30.530309,BTC-USD,24743.900390625
2022-08-14 23:26:30.530309,ETH-USD,1976.8114013671875
2022-08-14 23:26:30.530309,DOGE-USD,0.0801352858543396
2022-08-14 23:26:30.530309,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:30.530309,BRL=X,5.071300029754639
2022-08-14 23:26:30.530309,EURBRL=X,5.2027997970581055
2022-08-14 23:26:30.530309,EUR=X,0.9754999876022339
2022-08-14 23:26:33.318245,BTC-USD,24743.900390625
2022-08-14 23:26:33.318245,ETH-USD,1976.8114013671875
2022-08-14 23:26:33.318245,DOGE-USD,0.0801352858543396
2022-08-14 23:26:33.318245,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:33.318245,BRL=X,5.071300029754639
2022-08-14 23:26:33.318245,EURBRL=X,5.2027997970581055
2022-08-14 23:26:33.318245,EUR=X,0.9754999876022339
2022-08-14 23:26:36.482923,BTC-USD,24743.900390625
2022-08-14 23:26:36.482923,ETH-USD,1976.8114013671875
2022-08-14 23:26:36.482923,DOGE-USD,0.0801352858543396
2022-08-14 23:26:36.482923,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:36.482923,BRL=X,5.071300029754639
2022-08-14 23:26:36.482923,EURBRL=X,5.2027997970581055
2022-08-14 23:26:36.482923,EUR=X,0.9754999876022339
2022-08-14 23:26:39.021481,BTC-USD,24743.900390625
2022-08-14 23:26:39.021481,ETH-USD,1976.8114013671875
2022-08-14 23:26:39.021481,DOGE-USD,0.0801352858543396
2022-08-14 23:26:39.021481,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:39.021481,BRL=X,5.071300029754639
2022-08-14 23:26:39.021481,EURBRL=X,5.2027997970581055
2022-08-14 23:26:39.021481,EUR=X,0.9754999876022339
2022-08-14 23:26:41.938102,BTC-USD,24743.900390625
2022-08-14 23:26:41.938102,ETH-USD,1976.8114013671875
2022-08-14 23:26:41.938102,DOGE-USD,0.0801352858543396
2022-08-14 23:26:41.938102,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:41.938102,BRL=X,5.071300029754639
2022-08-14 23:26:41.938102,EURBRL=X,5.2027997970581055
2022-08-14 23:26:41.938102,EUR=X,0.9754999876022339
2022-08-14 23:26:44.995588,BTC-USD,24743.900390625
2022-08-14 23:26:44.995588,ETH-USD,1976.8114013671875
2022-08-14 23:26:44.995588,DOGE-USD,0.0801352858543396
2022-08-14 23:26:44.995588,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:44.995588,BRL=X,5.071300029754639
2022-08-14 23:26:44.995588,EURBRL=X,5.2027997970581055
2022-08-14 23:26:44.995588,EUR=X,0.9754999876022339
2022-08-14 23:26:48.015846,BTC-USD,24743.900390625
2022-08-14 23:26:48.015846,ETH-USD,1976.8114013671875
2022-08-14 23:26:48.015846,DOGE-USD,0.0801352858543396
2022-08-14 23:26:48.015846,SHIB-USD,1.703491943771951e-05
2022-08-14 23:26:48.015846,BRL=X,5.071300029754639
2022-08-14 23:26:48.015846,EURBRL=X,5.2027997970581055
2022-08-14 23:26:48.015846,EUR=X,0.9754999876022339
2022-08-14 23:26:50.979940,BTC-USD,24743.900390625
2022-08-14 23:26:50.979940,ETH-USD,1976.8114013671875
2022-08-14 23:26:50.979940,DOGE-USD,0.0801352858543396
2022-08-14 23:26:50.979940,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:26:50.979940,BRL=X,5.071300029754639
2022-08-14 23:26:50.979940,EURBRL=X,5.2027997970581055
2022-08-14 23:26:50.979940,EUR=X,0.9754999876022339
2022-08-14 23:26:53.454334,BTC-USD,24762.130859375
2022-08-14 23:26:53.454334,ETH-USD,1978.62158203125
2022-08-14 23:26:53.454334,DOGE-USD,0.0801352858543396
2022-08-14 23:26:53.454334,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:26:53.454334,BRL=X,5.071300029754639
2022-08-14 23:26:53.454334,EURBRL=X,5.2027997970581055
2022-08-14 23:26:53.454334,EUR=X,0.9754999876022339
2022-08-14 23:26:56.026040,BTC-USD,24762.130859375
2022-08-14 23:26:56.026040,ETH-USD,1978.62158203125
2022-08-14 23:26:56.026040,DOGE-USD,0.0801352858543396
2022-08-14 23:26:56.026040,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:26:56.026040,BRL=X,5.071300029754639
2022-08-14 23:26:56.026040,EURBRL=X,5.2027997970581055
2022-08-14 23:26:56.026040,EUR=X,0.9754999876022339
2022-08-14 23:26:58.907646,BTC-USD,24762.130859375
2022-08-14 23:26:58.907646,ETH-USD,1978.62158203125
2022-08-14 23:26:58.907646,DOGE-USD,0.08018915355205536
2022-08-14 23:26:58.907646,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:26:58.907646,BRL=X,5.071300029754639
2022-08-14 23:26:58.907646,EURBRL=X,5.2027997970581055
2022-08-14 23:26:58.907646,EUR=X,0.9754999876022339
2022-08-14 23:27:02.484041,BTC-USD,24762.130859375
2022-08-14 23:27:02.484041,ETH-USD,1978.62158203125
2022-08-14 23:27:02.484041,DOGE-USD,0.08018915355205536
2022-08-14 23:27:02.484041,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:02.484041,BRL=X,5.071300029754639
2022-08-14 23:27:02.484041,EURBRL=X,5.2027997970581055
2022-08-14 23:27:02.484041,EUR=X,0.9754999876022339
2022-08-14 23:27:05.039348,BTC-USD,24762.130859375
2022-08-14 23:27:05.039348,ETH-USD,1978.62158203125
2022-08-14 23:27:05.039348,DOGE-USD,0.08018915355205536
2022-08-14 23:27:05.039348,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:05.039348,BRL=X,5.071300029754639
2022-08-14 23:27:05.039348,EURBRL=X,5.2027997970581055
2022-08-14 23:27:05.039348,EUR=X,0.9754999876022339
2022-08-14 23:27:07.508483,BTC-USD,24762.130859375
2022-08-14 23:27:07.508483,ETH-USD,1978.62158203125
2022-08-14 23:27:07.508483,DOGE-USD,0.08018915355205536
2022-08-14 23:27:07.508483,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:07.508483,BRL=X,5.071300029754639
2022-08-14 23:27:07.508483,EURBRL=X,5.2027997970581055
2022-08-14 23:27:07.508483,EUR=X,0.9754999876022339
2022-08-14 23:27:09.326696,BTC-USD,24762.130859375
2022-08-14 23:27:09.326696,ETH-USD,1978.62158203125
2022-08-14 23:27:09.326696,DOGE-USD,0.08018915355205536
2022-08-14 23:27:09.326696,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:09.326696,BRL=X,5.071300029754639
2022-08-14 23:27:09.326696,EURBRL=X,5.2027997970581055
2022-08-14 23:27:09.326696,EUR=X,0.9754999876022339
2022-08-14 23:27:12.192560,BTC-USD,24762.130859375
2022-08-14 23:27:12.192560,ETH-USD,1978.62158203125
2022-08-14 23:27:12.192560,DOGE-USD,0.08018915355205536
2022-08-14 23:27:12.192560,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:12.192560,BRL=X,5.071300029754639
2022-08-14 23:27:12.192560,EURBRL=X,5.2027997970581055
2022-08-14 23:27:12.192560,EUR=X,0.9754999876022339
2022-08-14 23:27:15.533524,BTC-USD,24762.130859375
2022-08-14 23:27:15.533524,ETH-USD,1978.62158203125
2022-08-14 23:27:15.533524,DOGE-USD,0.08018915355205536
2022-08-14 23:27:15.533524,SHIB-USD,1.7068954548449256e-05
2022-08-14 23:27:15.533524,BRL=X,5.071300029754639
2022-08-14 23:27:15.533524,EURBRL=X,5.2027997970581055
